"PassengerId","Survived","Pclass","Name","Sex","Age","SibSp","Parch","Ticket","Fare","Cabin","Embarked","Titles","last_name","iTitles","Family_size","logFare","cabin_l","ticket_t"
934,NA,3,"Goldsmith, Mr. Nathan",1,41,0,0,"SOTON/O.Q. 3101263",7.85,"",3,"Mr","Goldsmith",4,0,2.06051353179432,"",17
935,NA,2,"Corbett, Mrs. Walter H (Irene Colvin)",0,30,0,0,"237249",13,"",3,"Mrs","Corbett",5,0,2.56494935746154,"",9
936,NA,1,"Kimball, Mrs. Edwin Nelson Jr (Gertrude Parsons)",0,45,1,0,"11753",52.5542,"D19",3,"Mrs","Kimball",5,1,3.96184501801123,"D",9
937,NA,3,"Peltomaki, Mr. Nikolai Johannes",1,25,0,0,"STON/O 2. 3101291",7.925,"",3,"Mr","Peltomaki",4,0,2.07002231976334,"",19
938,NA,1,"Chevre, Mr. Paul Romaine",1,45,0,0,"PC 17594",29.7,"A9",1,"Mr","Chevre",4,0,3.39114704580865,"A",11
939,NA,3,"Shaughnessy, Mr. Patrick",1,29,0,0,"370374",7.75,"",2,"Mr","Shaughnessy",4,0,2.04769284336526,"",9
940,NA,1,"Bucknell, Mrs. William Robert (Emma Eliza Ward)",0,60,0,0,"11813",76.2917,"D15",1,"Mrs","Bucknell",5,0,4.33456415124619,"D",9
941,NA,3,"Coutts, Mrs. William (Winnie Minnie"" Treanor)""",0,36,0,2,"C.A. 37671",15.9,"",3,"Mrs","Coutts",5,2,2.76631910922619,"",4
942,NA,1,"Smith, Mr. Lucien Philip",1,24,1,0,"13695",60,"C31",3,"Mr","Smith",4,1,4.0943445622221,"C",9
943,NA,2,"Pulbaum, Mr. Franz",1,27,0,0,"SC/PARIS 2168",15.0333,"",1,"Mr","Pulbaum",4,0,2.71026774054316,"",12
944,NA,2,"Hocking, Miss. Ellen Nellie""""",0,20,2,1,"29105",23,"",3,"Miss","Hocking",3,3,3.13549421592915,"",9
945,NA,1,"Fortune, Miss. Ethel Flora",0,28,3,2,"19950",263,"C23 C25 C27",3,"Miss","Fortune",3,4,5.57215403217776,"C",9
946,NA,2,"Mangiavacchi, Mr. Serafino Emilio",1,29,0,0,"SC/A.3 2861",15.5792,"",1,"Mr","Mangiavacchi",4,0,2.74593669124235,"",12
947,NA,3,"Rice, Master. Albert",1,10,4,1,"382652",29.125,"",2,"Master","Rice",1,4,3.37159691188586,"",9
948,NA,3,"Cor, Mr. Bartol",1,35,0,0,"349230",7.8958,"",3,"Mr","Cor",4,0,2.06633097252974,"",9
949,NA,3,"Abelseth, Mr. Olaus Jorgensen",1,25,0,0,"348122",7.65,"F G63",3,"Mr","Abelseth",4,0,2.03470564783844,"F",9
950,NA,3,"Davison, Mr. Thomas Henry",1,31,1,0,"386525",16.1,"",3,"Mr","Davison",4,1,2.77881927199042,"",9
951,NA,1,"Chaudanson, Miss. Victorine",0,36,0,0,"PC 17608",262.375,"B61",1,"Miss","Chaudanson",3,0,5.5697747781408,"B",11
952,NA,3,"Dika, Mr. Mirko",1,17,0,0,"349232",7.8958,"",3,"Mr","Dika",4,0,2.06633097252974,"",9
953,NA,2,"McCrae, Mr. Arthur Gordon",1,32,0,0,"237216",13.5,"",3,"Mr","McCrae",4,0,2.60268968544438,"",9
954,NA,3,"Bjorklund, Mr. Ernst Herbert",1,18,0,0,"347090",7.75,"",3,"Mr","Bjorklund",4,0,2.04769284336526,"",9
955,NA,3,"Bradley, Miss. Bridget Delia",0,22,0,0,"334914",7.725,"",2,"Miss","Bradley",3,0,2.04446182278381,"",9
956,NA,1,"Ryerson, Master. John Borie",1,13,2,2,"PC 17608",262.375,"B57 B59 B63 B66",1,"Master","Ryerson",1,4,5.5697747781408,"B",11
957,NA,2,"Corey, Mrs. Percy C (Mary Phyllis Elizabeth Miller)",0,36,0,0,"F.C.C. 13534",21,"",3,"Mrs","Corey",5,0,3.04452243772342,"",6
958,NA,3,"Burns, Miss. Mary Delia",0,18,0,0,"330963",7.8792,"",2,"Miss","Burns",3,0,2.06422637587336,"",9
959,NA,1,"Moore, Mr. Clarence Bloomfield",1,47,0,0,"113796",42.4,"",3,"Mr","Moore",4,0,3.74714836223791,"",9
960,NA,1,"Tucker, Mr. Gilbert Milligan Jr",1,31,0,0,"2543",28.5375,"C53",1,"Mr","Tucker",4,0,3.35121901185591,"C",9
961,NA,1,"Fortune, Mrs. Mark (Mary McDougald)",0,60,1,4,"19950",263,"C23 C25 C27",3,"Mrs","Fortune",5,4,5.57215403217776,"C",9
962,NA,3,"Mulvihill, Miss. Bertha E",0,24,0,0,"382653",7.75,"",2,"Miss","Mulvihill",3,0,2.04769284336526,"",9
963,NA,3,"Minkoff, Mr. Lazar",1,21,0,0,"349211",7.8958,"",3,"Mr","Minkoff",4,0,2.06633097252974,"",9
964,NA,3,"Nieminen, Miss. Manta Josefina",0,29,0,0,"3101297",7.925,"",3,"Miss","Nieminen",3,0,2.07002231976334,"",9
965,NA,1,"Ovies y Rodriguez, Mr. Servando",1,28.5,0,0,"PC 17562",27.7208,"D43",1,"Mr","Ovies y Rodriguez",4,0,3.32218303393412,"D",11
966,NA,1,"Geiger, Miss. Amalie",0,35,0,0,"113503",211.5,"C130",1,"Miss","Geiger",3,0,5.35422499848633,"C",9
967,NA,1,"Keeping, Mr. Edwin",1,32.5,0,0,"113503",211.5,"C132",1,"Mr","Keeping",4,0,5.35422499848633,"C",9
968,NA,3,"Miles, Mr. Frank",1,29,0,0,"359306",8.05,"",3,"Mr","Miles",4,0,2.08567209143047,"",9
969,NA,1,"Cornell, Mrs. Robert Clifford (Malvina Helen Lamson)",0,55,2,0,"11770",25.7,"C101",3,"Mrs","Cornell",5,2,3.24649099190117,"C",9
970,NA,2,"Aldworth, Mr. Charles Augustus",1,30,0,0,"248744",13,"",3,"Mr","Aldworth",4,0,2.56494935746154,"",9
971,NA,3,"Doyle, Miss. Elizabeth",0,24,0,0,"368702",7.75,"",2,"Miss","Doyle",3,0,2.04769284336526,"",9
972,NA,3,"Boulos, Master. Akar",1,6,1,1,"2678",15.2458,"",1,"Master","Boulos",1,2,2.7243040552851,"",9
973,NA,1,"Straus, Mr. Isidor",1,67,1,0,"PC 17483",221.7792,"C55 C57",3,"Mr","Straus",4,1,5.40168229234028,"C",11
974,NA,1,"Case, Mr. Howard Brown",1,49,0,0,"19924",26,"",3,"Mr","Case",4,0,3.25809653802148,"",9
975,NA,3,"Demetri, Mr. Marinko",1,29,0,0,"349238",7.8958,"",3,"Mr","Demetri",4,0,2.06633097252974,"",9
976,NA,2,"Lamb, Mr. John Joseph",1,29,0,0,"240261",10.7083,"",2,"Mr","Lamb",4,0,2.37101914170196,"",9
977,NA,3,"Khalil, Mr. Betros",1,31,1,0,"2660",14.4542,"",1,"Mr","Khalil",4,1,2.6709850297652,"",9
978,NA,3,"Barry, Miss. Julia",0,27,0,0,"330844",7.8792,"",2,"Miss","Barry",3,0,2.06422637587336,"",9
979,NA,3,"Badman, Miss. Emily Louisa",0,18,0,0,"A/4 31416",8.05,"",3,"Miss","Badman",3,0,2.08567209143047,"",1
980,NA,3,"O'Donoghue, Ms. Bridget",0,29,0,0,"364856",7.75,"",2,"Mr","O'Donoghue",4,0,2.04769284336526,"",9
981,NA,2,"Wells, Master. Ralph Lester",1,2,1,1,"29103",23,"",3,"Master","Wells",1,2,3.13549421592915,"",9
982,NA,3,"Dyker, Mrs. Adolf Fredrik (Anna Elisabeth Judith Andersson)",0,22,1,0,"347072",13.9,"",3,"Mrs","Dyker",5,1,2.63188884013665,"",9
983,NA,3,"Pedersen, Mr. Olaf",1,29,0,0,"345498",7.775,"",3,"Mr","Pedersen",4,0,2.0509134580653,"",9
984,NA,1,"Davidson, Mrs. Thornton (Orian Hays)",0,27,1,2,"F.C. 12750",52,"B71",3,"Mrs","Davidson",5,3,3.95124371858143,"B",6
985,NA,3,"Guest, Mr. Robert",1,29,0,0,"376563",8.05,"",3,"Mr","Guest",4,0,2.08567209143047,"",9
986,NA,1,"Birnbaum, Mr. Jakob",1,25,0,0,"13905",26,"",1,"Mr","Birnbaum",4,0,3.25809653802148,"",9
987,NA,3,"Tenglin, Mr. Gunnar Isidor",1,25,0,0,"350033",7.7958,"",3,"Mr","Tenglin",4,0,2.05358512713461,"",9
988,NA,1,"Cavendish, Mrs. Tyrell William (Julia Florence Siegel)",0,76,1,0,"19877",78.85,"C46",3,"Mrs","Cavendish",5,1,4.36754731340905,"C",9
989,NA,3,"Makinen, Mr. Kalle Edvard",1,29,0,0,"STON/O 2. 3101268",7.925,"",3,"Mr","Makinen",4,0,2.07002231976334,"",19
990,NA,3,"Braf, Miss. Elin Ester Maria",0,20,0,0,"347471",7.8542,"",3,"Miss","Braf",3,0,2.06104842056294,"",9
991,NA,3,"Nancarrow, Mr. William Henry",1,33,0,0,"A./5. 3338",8.05,"",3,"Mr","Nancarrow",4,0,2.08567209143047,"",1
992,NA,1,"Stengel, Mrs. Charles Emil Henry (Annie May Morris)",0,43,1,0,"11778",55.4417,"C116",1,"Mrs","Stengel",5,1,4.01533201819219,"C",9
993,NA,2,"Weisz, Mr. Leopold",1,27,1,0,"228414",26,"",3,"Mr","Weisz",4,1,3.25809653802148,"",9
994,NA,3,"Foley, Mr. William",1,29,0,0,"365235",7.75,"",2,"Mr","Foley",4,0,2.04769284336526,"",9
995,NA,3,"Johansson Palmquist, Mr. Oskar Leander",1,26,0,0,"347070",7.775,"",3,"Mr","Johansson Palmquist",4,0,2.0509134580653,"",9
996,NA,3,"Thomas, Mrs. Alexander (Thamine Thelma"")""",0,16,1,1,"2625",8.5167,"",1,"Mrs","Thomas",5,2,2.14202894186827,"",9
997,NA,3,"Holthen, Mr. Johan Martin",1,28,0,0,"C 4001",22.525,"",3,"Mr","Holthen",4,0,3.1146258034944,"",3
998,NA,3,"Buckley, Mr. Daniel",1,21,0,0,"330920",7.8208,"",2,"Mr","Buckley",4,0,2.05678685111503,"",9
999,NA,3,"Ryan, Mr. Edward",1,29,0,0,"383162",7.75,"",2,"Mr","Ryan",4,0,2.04769284336526,"",9
1000,NA,3,"Willer, Mr. Aaron (Abi Weller"")""",1,29,0,0,"3410",8.7125,"",3,"Mr","Willer",4,0,2.16475877608664,"",9
1001,NA,2,"Swane, Mr. George",1,18.5,0,0,"248734",13,"F",3,"Mr","Swane",4,0,2.56494935746154,"F",9
1002,NA,2,"Stanton, Mr. Samuel Ward",1,41,0,0,"237734",15.0458,"",1,"Mr","Stanton",4,0,2.71109888248023,"",9
1003,NA,3,"Shine, Miss. Ellen Natalia",0,22,0,0,"330968",7.7792,"",2,"Miss","Shine",3,0,2.05145350513967,"",9
1004,NA,1,"Evans, Miss. Edith Corse",0,36,0,0,"PC 17531",31.6792,"A29",1,"Miss","Evans",3,0,3.45566031410212,"A",11
1005,NA,3,"Buckley, Miss. Katherine",0,18.5,0,0,"329944",7.2833,"",2,"Miss","Buckley",3,0,1.98558405620398,"",9
1006,NA,1,"Straus, Mrs. Isidor (Rosalie Ida Blun)",0,63,1,0,"PC 17483",221.7792,"C55 C57",3,"Mrs","Straus",5,1,5.40168229234028,"C",11
1007,NA,3,"Chronopoulos, Mr. Demetrios",1,18,1,0,"2680",14.4542,"",1,"Mr","Chronopoulos",4,1,2.6709850297652,"",9
1008,NA,3,"Thomas, Mr. John",1,29,0,0,"2681",6.4375,"",1,"Mr","Thomas",4,0,1.86214026598985,"",9
1009,NA,3,"Sandstrom, Miss. Beatrice Irene",0,1,1,1,"PP 9549",16.7,"G6",3,"Miss","Sandstrom",3,2,2.81540871942271,"G",10
1010,NA,1,"Beattie, Mr. Thomson",1,36,0,0,"13050",75.2417,"C6",1,"Mr","Beattie",4,0,4.32070559854228,"C",9
1011,NA,2,"Chapman, Mrs. John Henry (Sara Elizabeth Lawry)",0,29,1,0,"SC/AH 29037",26,"",3,"Mrs","Chapman",5,1,3.25809653802148,"",12
1012,NA,2,"Watt, Miss. Bertha J",0,12,0,0,"C.A. 33595",15.75,"",3,"Miss","Watt",3,0,2.75684036527164,"",4
1013,NA,3,"Kiernan, Mr. John",1,30,1,0,"367227",7.75,"",2,"Mr","Kiernan",4,1,2.04769284336526,"",9
1014,NA,1,"Schabert, Mrs. Paul (Emma Mock)",0,35,1,0,"13236",57.75,"C28",1,"Mrs","Schabert",5,1,4.0561233494019,"C",9
1015,NA,3,"Carver, Mr. Alfred John",1,28,0,0,"392095",7.25,"",3,"Mr","Carver",4,0,1.98100146886658,"",9
1016,NA,3,"Kennedy, Mr. John",1,29,0,0,"368783",7.75,"",2,"Mr","Kennedy",4,0,2.04769284336526,"",9
1017,NA,3,"Cribb, Miss. Laura Alice",0,17,0,1,"371362",16.1,"",3,"Miss","Cribb",3,1,2.77881927199042,"",9
1018,NA,3,"Brobeck, Mr. Karl Rudolf",1,22,0,0,"350045",7.7958,"",3,"Mr","Brobeck",4,0,2.05358512713461,"",9
1019,NA,3,"McCoy, Miss. Alicia",0,9.5,2,0,"367226",23.25,"",2,"Miss","McCoy",3,2,3.14630513203337,"",9
1020,NA,2,"Bowenur, Mr. Solomon",1,42,0,0,"211535",13,"",3,"Mr","Bowenur",4,0,2.56494935746154,"",9
1021,NA,3,"Petersen, Mr. Marius",1,24,0,0,"342441",8.05,"",3,"Mr","Petersen",4,0,2.08567209143047,"",9
1022,NA,3,"Spinner, Mr. Henry John",1,32,0,0,"STON/OQ. 369943",8.05,"",3,"Mr","Spinner",4,0,2.08567209143047,"",19
1023,NA,1,"Gracie, Col. Archibald IV",1,53,0,0,"113780",28.5,"C51",1,"Military","Gracie",2,0,3.3499040872746,"C",9
1024,NA,3,"Lefebre, Mrs. Frank (Frances)",0,39,0,4,"4133",25.4667,"",3,"Mrs","Lefebre",5,4,3.23737171640403,"",9
1025,NA,3,"Thomas, Mr. Charles P",1,30,1,0,"2621",6.4375,"",1,"Mr","Thomas",4,1,1.86214026598985,"",9
1026,NA,3,"Dintcheff, Mr. Valtcho",1,43,0,0,"349226",7.8958,"",3,"Mr","Dintcheff",4,0,2.06633097252974,"",9
1027,NA,3,"Carlsson, Mr. Carl Robert",1,24,0,0,"350409",7.8542,"",3,"Mr","Carlsson",4,0,2.06104842056294,"",9
1028,NA,3,"Zakarian, Mr. Mapriededer",1,26.5,0,0,"2656",7.225,"",1,"Mr","Zakarian",4,0,1.9775472339985,"",9
1029,NA,2,"Schmidt, Mr. August",1,26,0,0,"248659",13,"",3,"Mr","Schmidt",4,0,2.56494935746154,"",9
1030,NA,3,"Drapkin, Miss. Jennie",0,23,0,0,"SOTON/OQ 392083",8.05,"",3,"Miss","Drapkin",3,0,2.08567209143047,"",17
1031,NA,3,"Goodwin, Mr. Charles Frederick",1,40,1,6,"CA 2144",46.9,"",3,"Mr","Goodwin",4,4,3.84801767545223,"",4
1032,NA,3,"Goodwin, Miss. Jessie Allis",0,10,5,2,"CA 2144",46.9,"",3,"Miss","Goodwin",3,4,3.84801767545223,"",4
1033,NA,1,"Daniels, Miss. Sarah",0,33,0,0,"113781",151.55,"",3,"Miss","Daniels",3,0,5.02091560350381,"",9
1034,NA,1,"Ryerson, Mr. Arthur Larned",1,61,1,3,"PC 17608",262.375,"B57 B59 B63 B66",1,"Mr","Ryerson",4,4,5.5697747781408,"B",11
1035,NA,2,"Beauchamp, Mr. Henry James",1,28,0,0,"244358",26,"",3,"Mr","Beauchamp",4,0,3.25809653802148,"",9
1036,NA,1,"Lindeberg-Lind, Mr. Erik Gustaf (Mr Edward Lingrey"")""",1,42,0,0,"17475",26.55,"",3,"Mr","Lindeberg-Lind",4,0,3.27902974768795,"",9
1037,NA,3,"Vander Planke, Mr. Julius",1,31,3,0,"345763",18,"",3,"Mr","Vander Planke",4,3,2.89037175789616,"",9
1038,NA,1,"Hilliard, Mr. Herbert Henry",1,29,0,0,"17463",51.8625,"E46",3,"Mr","Hilliard",4,0,3.94859598565899,"E",9
1039,NA,3,"Davies, Mr. Evan",1,22,0,0,"SC/A4 23568",8.05,"",3,"Mr","Davies",4,0,2.08567209143047,"",12
1040,NA,1,"Crafton, Mr. John Bertram",1,29,0,0,"113791",26.55,"",3,"Mr","Crafton",4,0,3.27902974768795,"",9
1041,NA,2,"Lahtinen, Rev. William",1,30,1,1,"250651",26,"",3,"Others","Lahtinen",7,2,3.25809653802148,"",9
1042,NA,1,"Earnshaw, Mrs. Boulton (Olive Potter)",0,23,0,1,"11767",83.1583,"C54",1,"Mrs","Earnshaw",5,1,4.42074602026042,"C",9
1043,NA,3,"Matinoff, Mr. Nicola",1,29,0,0,"349255",7.8958,"",1,"Mr","Matinoff",4,0,2.06633097252974,"",9
1044,NA,3,"Storey, Mr. Thomas",1,60.5,0,0,"3701",7.9,"",3,"Mr","Storey",4,0,2.06686275947298,"",9
1045,NA,3,"Klasen, Mrs. (Hulda Kristina Eugenia Lofqvist)",0,36,0,2,"350405",12.1833,"",3,"Mrs","Klasen",5,2,2.50006616154582,"",9
1046,NA,3,"Asplund, Master. Filip Oscar",1,13,4,2,"347077",31.3875,"",3,"Master","Asplund",1,4,3.4464097244837,"",9
1047,NA,3,"Duquemin, Mr. Joseph",1,24,0,0,"S.O./P.P. 752",7.55,"",3,"Mr","Duquemin",4,0,2.02154756326093,"",14
1048,NA,1,"Bird, Miss. Ellen",0,29,0,0,"PC 17483",221.7792,"C97",3,"Miss","Bird",3,0,5.40168229234028,"C",11
1049,NA,3,"Lundin, Miss. Olga Elida",0,23,0,0,"347469",7.8542,"",3,"Miss","Lundin",3,0,2.06104842056294,"",9
1050,NA,1,"Borebank, Mr. John James",1,42,0,0,"110489",26.55,"D22",3,"Mr","Borebank",4,0,3.27902974768795,"D",9
1051,NA,3,"Peacock, Mrs. Benjamin (Edith Nile)",0,26,0,2,"SOTON/O.Q. 3101315",13.775,"",3,"Mrs","Peacock",5,2,2.62285535503898,"",17
1052,NA,3,"Smyth, Miss. Julia",0,22,0,0,"335432",7.7333,"",2,"Miss","Smyth",3,0,2.04553567965004,"",9
1053,NA,3,"Touma, Master. Georges Youssef",1,7,1,1,"2650",15.2458,"",1,"Master","Touma",1,2,2.7243040552851,"",9
1054,NA,2,"Wright, Miss. Marion",0,26,0,0,"220844",13.5,"",3,"Miss","Wright",3,0,2.60268968544438,"",9
1055,NA,3,"Pearce, Mr. Ernest",1,29,0,0,"343271",7,"",3,"Mr","Pearce",4,0,1.94591014905531,"",9
1056,NA,2,"Peruschitz, Rev. Joseph Maria",1,41,0,0,"237393",13,"",3,"Others","Peruschitz",7,0,2.56494935746154,"",9
1057,NA,3,"Kink-Heilmann, Mrs. Anton (Luise Heilmann)",0,26,1,1,"315153",22.025,"",3,"Mrs","Kink-Heilmann",5,2,3.09217817182224,"",9
1058,NA,1,"Brandeis, Mr. Emil",1,48,0,0,"PC 17591",50.4958,"B10",1,"Mr","Brandeis",4,0,3.92189016450581,"B",11
1059,NA,3,"Ford, Mr. Edward Watson",1,18,2,2,"W./C. 6608",34.375,"",3,"Mr","Ford",4,4,3.53732955598674,"",21
1060,NA,1,"Cassebeer, Mrs. Henry Arthur Jr (Eleanor Genevieve Fosdick)",0,36,0,0,"17770",27.7208,"",1,"Mrs","Cassebeer",5,0,3.32218303393412,"",9
1061,NA,3,"Hellstrom, Miss. Hilda Maria",0,22,0,0,"7548",8.9625,"",3,"Miss","Hellstrom",3,0,2.19304920592574,"",9
1062,NA,3,"Lithman, Mr. Simon",1,29,0,0,"S.O./P.P. 251",7.55,"",3,"Mr","Lithman",4,0,2.02154756326093,"",14
1063,NA,3,"Zakarian, Mr. Ortin",1,27,0,0,"2670",7.225,"",1,"Mr","Zakarian",4,0,1.9775472339985,"",9
1064,NA,3,"Dyker, Mr. Adolf Fredrik",1,23,1,0,"347072",13.9,"",3,"Mr","Dyker",4,1,2.63188884013665,"",9
1065,NA,3,"Torfa, Mr. Assad",1,29,0,0,"2673",7.2292,"",1,"Mr","Torfa",4,0,1.97812837997935,"",9
1066,NA,3,"Asplund, Mr. Carl Oscar Vilhelm Gustafsson",1,40,1,5,"347077",31.3875,"",3,"Mr","Asplund",4,4,3.4464097244837,"",9
1067,NA,2,"Brown, Miss. Edith Eileen",0,15,0,2,"29750",39,"",3,"Miss","Brown",3,2,3.66356164612965,"",9
1068,NA,2,"Sincock, Miss. Maude",0,20,0,0,"C.A. 33112",36.75,"",3,"Miss","Sincock",3,0,3.60413822565885,"",4
1069,NA,1,"Stengel, Mr. Charles Emil Henry",1,54,1,0,"11778",55.4417,"C116",1,"Mr","Stengel",4,1,4.01533201819219,"C",9
1070,NA,2,"Becker, Mrs. Allen Oliver (Nellie E Baumgardner)",0,36,0,3,"230136",39,"F4",3,"Mrs","Becker",5,3,3.66356164612965,"F",9
1071,NA,1,"Compton, Mrs. Alexander Taylor (Mary Eliza Ingersoll)",0,64,0,2,"PC 17756",83.1583,"E45",1,"Mrs","Compton",5,2,4.42074602026042,"E",11
1072,NA,2,"McCrie, Mr. James Matthew",1,30,0,0,"233478",13,"",3,"Mr","McCrie",4,0,2.56494935746154,"",9
1073,NA,1,"Compton, Mr. Alexander Taylor Jr",1,37,1,1,"PC 17756",83.1583,"E52",1,"Mr","Compton",4,2,4.42074602026042,"E",11
1074,NA,1,"Marvin, Mrs. Daniel Warner (Mary Graham Carmichael Farquarson)",0,18,1,0,"113773",53.1,"D30",3,"Mrs","Marvin",5,1,3.97217692824789,"D",9
1075,NA,3,"Lane, Mr. Patrick",1,29,0,0,"7935",7.75,"",2,"Mr","Lane",4,0,2.04769284336526,"",9
1076,NA,1,"Douglas, Mrs. Frederick Charles (Mary Helene Baxter)",0,27,1,1,"PC 17558",247.5208,"B58 B60",1,"Mrs","Douglas",5,2,5.51149461888159,"B",11
1077,NA,2,"Maybery, Mr. Frank Hubert",1,40,0,0,"239059",16,"",3,"Mr","Maybery",4,0,2.77258872223978,"",9
1078,NA,2,"Phillips, Miss. Alice Frances Louisa",0,21,0,1,"S.O./P.P. 2",21,"",3,"Miss","Phillips",3,1,3.04452243772342,"",14
1079,NA,3,"Davies, Mr. Joseph",1,17,2,0,"A/4 48873",8.05,"",3,"Mr","Davies",4,2,2.08567209143047,"",1
1080,NA,3,"Sage, Miss. Ada",0,18,8,2,"CA. 2343",69.55,"",3,"Miss","Sage",3,4,4.24204591836945,"",4
1081,NA,2,"Veal, Mr. James",1,40,0,0,"28221",13,"",3,"Mr","Veal",4,0,2.56494935746154,"",9
1082,NA,2,"Angle, Mr. William A",1,34,1,0,"226875",26,"",3,"Mr","Angle",4,1,3.25809653802148,"",9
1083,NA,1,"Salomon, Mr. Abraham L",1,29,0,0,"111163",26,"",3,"Mr","Salomon",4,0,3.25809653802148,"",9
1084,NA,3,"van Billiard, Master. Walter John",1,11.5,1,1,"A/5. 851",14.5,"",3,"Master","van Billiard",1,2,2.67414864942653,"",1
1085,NA,2,"Lingane, Mr. John",1,61,0,0,"235509",12.35,"",2,"Mr","Lingane",4,0,2.51365606307399,"",9
1086,NA,2,"Drew, Master. Marshall Brines",1,8,0,2,"28220",32.5,"",3,"Master","Drew",1,2,3.48124008933569,"",9
1087,NA,3,"Karlsson, Mr. Julius Konrad Eugen",1,33,0,0,"347465",7.8542,"",3,"Mr","Karlsson",4,0,2.06104842056294,"",9
1088,NA,1,"Spedden, Master. Robert Douglas",1,6,0,2,"16966",134.5,"E34",1,"Master","Spedden",1,2,4.90156419904189,"E",9
1089,NA,3,"Nilsson, Miss. Berta Olivia",0,18,0,0,"347066",7.775,"",3,"Miss","Nilsson",3,0,2.0509134580653,"",9
1090,NA,2,"Baimbrigge, Mr. Charles Robert",1,23,0,0,"C.A. 31030",10.5,"",3,"Mr","Baimbrigge",4,0,2.35137525716348,"",4
1091,NA,3,"Rasmussen, Mrs. (Lena Jacobsen Solvang)",0,32.437326038204,0,0,"65305",8.1125,"",3,"Mrs","Rasmussen",5,0,2.09340608203021,"",9
1092,NA,3,"Murphy, Miss. Nora",0,23,0,0,"36568",15.5,"",2,"Miss","Murphy",3,0,2.7408400239252,"",9
1093,NA,3,"Danbom, Master. Gilbert Sigvard Emanuel",1,0.33,0,2,"347080",14.4,"",3,"Master","Danbom",1,2,2.66722820658195,"",9
1094,NA,1,"Astor, Col. John Jacob",1,47,1,0,"PC 17757",227.525,"C62 C64",1,"Military","Astor",2,1,5.42726012246342,"C",11
1095,NA,2,"Quick, Miss. Winifred Vera",0,8,1,1,"26360",26,"",3,"Miss","Quick",3,2,3.25809653802148,"",9
1096,NA,2,"Andrew, Mr. Frank Thomas",1,25,0,0,"C.A. 34050",10.5,"",3,"Mr","Andrew",4,0,2.35137525716348,"",4
1097,NA,1,"Omont, Mr. Alfred Fernand",1,29,0,0,"F.C. 12998",25.7417,"",1,"Mr","Omont",4,0,3.24811224505315,"",6
1098,NA,3,"McGowan, Miss. Katherine",0,35,0,0,"9232",7.75,"",2,"Miss","McGowan",3,0,2.04769284336526,"",9
1099,NA,2,"Collett, Mr. Sidney C Stuart",1,24,0,0,"28034",10.5,"",3,"Mr","Collett",4,0,2.35137525716348,"",9
1100,NA,1,"Rosenbaum, Miss. Edith Louise",0,33,0,0,"PC 17613",27.7208,"A11",1,"Miss","Rosenbaum",3,0,3.32218303393412,"A",11
1101,NA,3,"Delalic, Mr. Redjo",1,25,0,0,"349250",7.8958,"",3,"Mr","Delalic",4,0,2.06633097252974,"",9
1102,NA,3,"Andersen, Mr. Albert Karvin",1,32,0,0,"C 4001",22.525,"",3,"Mr","Andersen",4,0,3.1146258034944,"",3
1103,NA,3,"Finoli, Mr. Luigi",1,29,0,0,"SOTON/O.Q. 3101308",7.05,"",3,"Mr","Finoli",4,0,1.95302761682418,"",17
1104,NA,2,"Deacon, Mr. Percy William",1,17,0,0,"S.O.C. 14879",73.5,"",3,"Mr","Deacon",4,0,4.29728540621879,"",15
1105,NA,2,"Howard, Mrs. Benjamin (Ellen Truelove Arman)",0,60,1,0,"24065",26,"",3,"Mrs","Howard",5,1,3.25809653802148,"",9
1106,NA,3,"Andersson, Miss. Ida Augusta Margareta",0,38,4,2,"347091",7.775,"",3,"Miss","Andersson",3,4,2.0509134580653,"",9
1107,NA,1,"Head, Mr. Christopher",1,42,0,0,"113038",42.5,"B11",3,"Mr","Head",4,0,3.74950407593037,"B",9
1108,NA,3,"Mahon, Miss. Bridget Delia",0,22,0,0,"330924",7.8792,"",2,"Miss","Mahon",3,0,2.06422637587336,"",9
1109,NA,1,"Wick, Mr. George Dennick",1,57,1,1,"36928",164.8667,"",3,"Mr","Wick",4,2,5.10513726860277,"",9
1110,NA,1,"Widener, Mrs. George Dunton (Eleanor Elkins)",0,50,1,1,"113503",211.5,"C80",1,"Mrs","Widener",5,2,5.35422499848633,"C",9
1111,NA,3,"Thomson, Mr. Alexander Morrison",1,29,0,0,"32302",8.05,"",3,"Mr","Thomson",4,0,2.08567209143047,"",9
1112,NA,2,"Duran y More, Miss. Florentina",0,30,1,0,"SC/PARIS 2148",13.8583,"",1,"Miss","Duran y More",3,1,2.62888433111635,"",12
1113,NA,3,"Reynolds, Mr. Harold J",1,21,0,0,"342684",8.05,"",3,"Mr","Reynolds",4,0,2.08567209143047,"",9
1114,NA,2,"Cook, Mrs. (Selena Rogers)",0,22,0,0,"W./C. 14266",10.5,"F33",3,"Mrs","Cook",5,0,2.35137525716348,"F",21
1115,NA,3,"Karlsson, Mr. Einar Gervasius",1,21,0,0,"350053",7.7958,"",3,"Mr","Karlsson",4,0,2.05358512713461,"",9
1116,NA,1,"Candee, Mrs. Edward (Helen Churchill Hungerford)",0,53,0,0,"PC 17606",27.4458,"",1,"Mrs","Candee",5,0,3.31221315078453,"",11
1117,NA,3,"Moubarek, Mrs. George (Omine Amenia"" Alexander)""",0,32,0,2,"2661",15.2458,"",1,"Mrs","Moubarek",5,2,2.7243040552851,"",9
